model,outcome,predictor,beta,ci_low,ci_high,se_envelope,envelope_low,envelope_high,se_used,psd_adjusted,se_block2,se_block1,se_year,se_two_way,two_way_negative_variance,n,pixels,years,blocks2,within_r2,detrend,min_years,fe_iterations
gleam_main,En_q10_gap,A,0.0031761199164432,-0.0325634237168243,0.0389156635497108,0.0198919243751919,-0.0379734608281778,0.0443257006610643,0.0172766839003521,False,0.0124025892057259,0.0082436038555487,0.0155519913947496,0.0172766839003521,False,43797,2021,24,127,2.869859941201369e-05,False,18,14
gleam_main,En_q25_gap,A,0.069441863339579,0.0244649295432147,0.1144187971359434,0.0255855823608892,0.0165140536717221,0.1223696730074359,0.0217420870277577,False,0.0148844124824028,0.0113344905478788,0.0208104850928452,0.0217420870277577,False,43797,2021,24,127,0.0087662852719022,False,18,14
gleam_main,En_q50_gap,A,0.2313602087007993,0.1836209329270522,0.2790994844745466,0.0258051888678237,0.1779781083610749,0.2847423090405238,0.0230774177095825,False,0.0160207772144016,0.0125146084516102,0.0202297422116684,0.0230774177095825,False,43797,2021,24,127,0.0858688173292689,False,18,14
gleam_main,En_q75_gap,A,0.1858518802683401,0.1449498798998332,0.2267538806368471,0.0218360174893785,0.1406806365076937,0.2310231240289866,0.019772242715517,False,0.0180802324956853,0.012459164608607,0.0122440537690101,0.019772242715517,False,43797,2021,24,127,0.0664222805433388,False,18,14
gleam_main,En_q90_gap,A,0.1024739517264128,0.0702904266909989,0.1346574767618267,0.0172715612875261,0.0667450050251529,0.1382028984276727,0.0155576857539486,False,0.0128298653529275,0.0086537934497201,0.0115629314766852,0.0155576857539486,False,43797,2021,24,127,0.0340050956340635,False,18,14
gleam_main,centroid_Et_minus_E_advance,A,0.0668652732527568,0.0430548843512264,0.0906756621542871,0.01296101889857,0.0400533628694448,0.0936771836360688,0.0115100675827678,False,0.0070184607228005,0.0051503504073509,0.0108962938640436,0.0115100675827678,False,43797,2021,24,127,0.028001290804039,False,18,14
gleam_main,centroid_Et_minus_En_advance,A,0.1344614605926852,0.0919014572046331,0.1770214639807373,0.0233851712169347,0.0860855481838206,0.1828373730015498,0.0205737301202931,False,0.0122098765654593,0.0092187411613195,0.0199445518150095,0.0205737301202931,False,43797,2021,24,127,0.031313064350758,False,18,14
gleam_main,qdiff_Et_minus_E_q10,A,0.0445717040236633,0.0111618725075351,0.0779815355397915,0.0178398425430738,0.0076671779782561,0.0814762300690704,0.0161504887748728,False,0.0070547943953679,0.0053470079603471,0.0163856601332003,0.0161504887748728,False,43797,2021,24,127,0.0047340797471195,False,18,14
gleam_main,qdiff_Et_minus_E_q25,A,0.0537426988530907,0.0272264490840828,0.0802589486220986,0.015115584769886,0.0224737293829317,0.0850116683232497,0.012818094998155,False,0.0081008575790274,0.0063865922610032,0.0127615441628324,0.012818094998155,False,43797,2021,24,127,0.0077351704393974,False,18,14
gleam_main,qdiff_Et_minus_E_q50,A,0.084198187152899,0.0504677151756736,0.1179286591301244,0.0182616939682842,0.0464209949462641,0.1219753793595339,0.0163054880649836,False,0.0104163639846142,0.0073498961162519,0.0149996275930871,0.0163054880649836,False,43797,2021,24,127,0.0295625818280944,False,18,14
gleam_main,qdiff_Et_minus_E_q75,A,0.0908749867445405,0.0596316158291638,0.1221183576599171,0.0170400660381559,0.0556249244526661,0.1261250490364149,0.0151032102934847,False,0.0098126987257138,0.0070834146551356,0.0139310729774518,0.0151032102934847,False,43797,2021,24,127,0.0368585284631433,False,18,14
gleam_main,qdiff_Et_minus_E_q90,A,0.0582203791930119,0.0288866984707328,0.0875540599152911,0.01649860502495,0.0240904143468512,0.0923503440391727,0.0141800559814908,False,0.0087217158222343,0.0066860806057654,0.014004843479507,0.0141800559814908,False,43797,2021,24,127,0.011412885771079,False,18,14
gleam_main,qdiff_Et_minus_En_q10,A,0.0538983288070889,0.0045134064378706,0.1032832511763072,0.026949314296885,-0.001850575308737,0.109647232922915,0.0238729319537873,False,0.0112161887027543,0.008292879078421,0.0245043394535844,0.0238729319537873,False,43797,2021,24,127,0.0034699592127926,False,18,14
gleam_main,qdiff_Et_minus_En_q25,A,0.0962947062740063,0.0384988506739357,0.154090561874077,0.0319048664333795,0.0302944615171926,0.1622949510308201,0.0279388214410034,False,0.014837930459858,0.0113482127326965,0.0282445803969576,0.0279388214410034,False,43797,2021,24,127,0.0080821226298906,False,18,14
gleam_main,qdiff_Et_minus_En_q50,A,0.197992609275655,0.1326260438163534,0.2633591747349566,0.0354055196898255,0.124750711518456,0.2712345070328541,0.031598542518624,False,0.0179894877541853,0.0133646439311209,0.0304947397898168,0.031598542518624,False,43797,2021,24,127,0.0345963617214373,False,18,14
gleam_main,qdiff_Et_minus_En_q75,A,0.2032049745795667,0.1521745022496598,0.2542354469094736,0.0282999757942793,0.1446620142780558,0.2617479348810776,0.0246683994842286,False,0.0148722482115438,0.0118709676055012,0.024077060931331,0.0246683994842286,False,43797,2021,24,127,0.0409958767069281,False,18,14
gleam_main,qdiff_Et_minus_En_q90,A,0.1014618244522613,0.058644701992391,0.1442789469121317,0.024266173946616,0.0512634190418416,0.1516602298626811,0.0206980228357832,False,0.0134092078692839,0.0100600788252388,0.0202247457913755,0.0206980228357832,False,43797,2021,24,127,0.0131586674721393,False,18,14
gleam_main,Et_fraction_annual,A,0.0004289243229217,0.0002101511926556,0.0006476974531879,0.0001307224573043,0.0001585043167663,0.0006993443290771,0.0001057560850883,False,6.974223174962388e-05,5.358122255024654e-05,0.0001105639270027,0.0001057560850883,False,43797,2021,24,127,0.0066332684044074,False,18,14
gleam_main,Et_fraction_early,A,0.0015437002904685,0.0011806196962206,0.0019067808847164,0.0002062957119441,0.0011169450959584,0.0019704554849787,0.000175515074326,False,9.43341948365879e-05,8.002022295857766e-05,0.0001834638396281,0.000175515074326,False,43797,2021,24,127,0.0441409038575283,False,18,14
gleam_main,Et_fraction_late,A,-0.0004192300408852,-0.0008816854990597,4.322541728915216e-05,0.0002530695034409,-0.0009427441951433,0.0001042841133727,0.0002235534077003,False,0.0001315661055746,9.866337398066551e-05,0.0002161817139255,0.0002235534077003,False,43797,2021,24,127,0.0029901562215747,False,18,14
